what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336938985442
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336939000977
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336939001241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939001365
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939002797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939004895
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336939007051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939007242
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336939007258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939011892
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939018360
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939018420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939018951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939022700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939036692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336939037271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336939040091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1336939042753
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1336939048499
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939062802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939064167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939064398
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939069392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939071025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939071217
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939074665
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939084783
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939085017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336939097345
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1336939099150
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939101504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336939104116
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939106944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939108023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939108227
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939112215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939113313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939113523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336939121082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939127225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939147125
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939152381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939159579
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939169661
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939169717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939169775
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939171286
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939171465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1336939172879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336939173667
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939174968
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939175224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336939176163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336939185302
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939187734
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939187954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939206755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939212898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336939216639
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1336939237941
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939242724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939243784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939243973
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939246926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939247862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939248045
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939250259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939250952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939251134
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939253583
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939258440
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939264265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336939276659
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939277772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336939280822
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939282028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336939283780
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939284946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336939286103
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939292290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939293283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939293479
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939302131
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336939310451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939316243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939333135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939348296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939348470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939356048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939369657
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939370870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939380600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939414987
error,log,,,"Error while loading editor",1336939416689
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336939416734
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336939416874
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939432374
closed,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336939432374
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939434973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939489266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939490827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336939490848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939501787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939573496
error,log,,,"Error while loading editor",1336939574147
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336939574165
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336939574278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939590902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939594034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336939596686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336939598694
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939602058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939602830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939613862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939614002
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939614212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939614290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336939622503
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939626119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939639396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939665772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939668480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939678976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939710357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939785757
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939787558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939790920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939909874
error,log,,,"Error while loading editor",1336939912323
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336939912370
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1336939912670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939917924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939927779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336939930012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939955625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939960088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939985592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336939989032
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.cleanup.document",1336939989054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336939994549
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336939995890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336939998429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336940002999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940012427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940036166
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336940045610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940046868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940060011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940062867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940080743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940086868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940098767
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940101888
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336940128692
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1336940131902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940148656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940153396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940159694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940161254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940162504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940168615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940172451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940185287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940187763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940225588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940244359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940245859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940255879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940257084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940259559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940260437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940262655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940264542
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336940271484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940280629
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1336940282397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336940283222
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336940286867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940290074
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940291558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940291847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940291872
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1336940294758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940294940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940298922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940301935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940303678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940304585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336940305748
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336940308575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940329338
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940329845
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940329922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336940333045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336940335873
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1336940351496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940365623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940365883
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336940377755
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940377909
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336940380340
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940380478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336940391062
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336940396323
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940402743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1336940404166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336940405069
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336940407943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940409796
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940410999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940411306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336940411341
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1336940414436
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336940436979
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1336940439277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940441263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940444981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940450618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940462680
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336940463524
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1336940466738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940467160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336940481057
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940481677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336940481769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336940486760
