what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1336977350525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336977354778
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336977390143
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336977392404
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336977404457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336977406119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336978966675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337035852044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337035879259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337035879469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1337035896947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337035898338
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1337035900160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337035901301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337035904182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337035908475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337035921646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337035923810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337035925552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337035928775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337035930173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337035938057
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337035942979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337035956917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337035963668
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337035963742
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337035964762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337035967341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337035969332
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036013078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036036783
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036105497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036109376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036113933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036121217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036127121
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036156204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337036173124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036190469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036318144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036318624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036319903
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036321401
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337036321906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036326341
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036344562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036346363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036365965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337036368340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036369032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036369778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036412339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036421233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337036423210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036424427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036429200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036456872
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337036461621
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036463543
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337036471299
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036472716
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337036490765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036490997
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337036501300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036501614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337036514547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036518500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036520411
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337036548987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036553380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036554514
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036554562
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036555502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036556680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036559914
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036559945
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036561630
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036583972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337036587997
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337036590050
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036590327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337036596386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337036615666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337036616376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337036617059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1337036626489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337036628345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337036631120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337036635867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036645000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036647063
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337036647163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036658201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036660990
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036662315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036665870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036668492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036677741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036687045
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036689867
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036698325
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036720085
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337036724199
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036730197
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036734310
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337036747410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036748514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036748775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036761377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036806497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036818133
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337036831701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337036837780
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1337036846226
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1337036846297
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337036848122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036852239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036858992
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036860502
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337036862788
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036864414
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337036871727
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337036873125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036881131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036884113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036890804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036894978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036904901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337036908210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036909094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036909251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036943283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337036944877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037008071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037023873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037026240
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337037028585
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037031257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337037040457
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337037041738
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037041942
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337037049399
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037049595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337037054729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037056407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037057936
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337037069359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037076462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037081393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037082937
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337037086050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037086161
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337037106535
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037110828
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337037114300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037114515
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1337037119605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337037120859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037124510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037128993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037146015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037154127
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1337037154164
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337037156358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037160889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037162952
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037162985
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337037163009
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337037166273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037166946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037170766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037172853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037211307
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337037220268
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337037230341
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037230569
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337037234677
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037234883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337037356281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337037367108
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337037382007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037400371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337037403573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037404192
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037404280
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337037404314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037404387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037409922
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037411487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037426698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037670924
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1337037687391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037705839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337037769768
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037769847
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1337037873470
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337037873660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337037884830
