what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336863502308
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1336863502333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336863509416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336863728000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336863747868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336863748934
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1336863773870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336863900041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864024569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864063715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1336864063830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864068297
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1336864070384
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1336864076346
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336864090497
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864091038
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864091147
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864106664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864156796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864189776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864191010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864223742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864224961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864250313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864252285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864255613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864259680
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864263657
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864276801
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864313241
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864318592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864320760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1336864320841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864330949
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864331025
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864336490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864337909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864351749
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864353209
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864365390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864369810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1336864369889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864764639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864796105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864797105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864798629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864799856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864820293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864824820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864825432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864826611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864826636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864858667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864904362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336864919412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336864953985
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865002895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336865102985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336865107662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336865116451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865117367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865118683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865119774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865122132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865123807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865125698
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336865150775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865160363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865169704
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865169747
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336865170503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865171949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865177151
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865177206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865178630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865188764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865190429
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336865225616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865225634
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865225700
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336865225753
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865231275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336865270331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336865286082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336865288259
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1336865291324
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1336865291833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336865292565
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336865298762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865318609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865321518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865321598
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336865324986
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865326056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865328590
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336865331155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865331165
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865331216
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336865331239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865332329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865379596
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865379677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865416269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1336865416356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865444275
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336865486620
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865504534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865518591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865529756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336865540471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865541969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865542048
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865553050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865564933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865582050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865583318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865585128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865586420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865610875
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865612993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865629713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1336865629785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865635807
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865640819
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865660472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336865675654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336865677059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1336865726650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336865736180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336865773252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336865775366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336865789494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865791073
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865814535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336865832074
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865832402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336865849876
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336865861199
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336865864148
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336865875081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865876142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865887264
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865887329
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336865890909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865891965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865943426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336865943499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336865944180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866039300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336866059770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336866071631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336866072415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336866080152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866083861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866091731
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336866092669
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336866098991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866099638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866109208
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336866110429
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336866118130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336866143019
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336866151154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866166574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866175412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336866175475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336866180555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336866205820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336866207047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336866241779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336866246394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866251488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866254592
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336866254654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866266502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866269022
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336866276266
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336866279699
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1336866285802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336866286583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866291160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866291872
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336866294736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866298713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336866302779
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336866303526
